Account,Date,Sentiment,Daily_PnL,Trades_Today
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,Greed,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,Fear,0.0,54
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,Fear,0.0,24
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,Neutral,0.0,5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,Neutral,0.0,7
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,Neutral,0.0,6
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,Neutral,0.0,9
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,Greed,0.0,18
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,Neutral,0.0,14
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,Fear,81776.7151,137
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,Extreme Fear,8230.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,Extreme Fear,8517.7655,13
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,Extreme Fear,15700.5,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,Extreme Fear,0.0,14
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,Fear,10915.212,25
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,Fear,17247.427499999998,16
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,Extreme Fear,169132.29611,155
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,Fear,0.0,10
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,Fear,0.0,7
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,Fear,0.0,21
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,Extreme Fear,-2680.0,35
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,Neutral,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,Fear,-3546.9,12
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,Neutral,-4526.698469,5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,Fear,7848.0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,Fear,6335.6,6
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,Fear,14609.800000000001,44
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,Fear,18374.63,55
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,Fear,-9046.14,17
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,Neutral,-0.20400000000000001,9
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,Greed,1166.248788,48
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,Neutral,90.2,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,Greed,1.71544,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,Greed,3639.3031690000003,88
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,Greed,1024.70728,52
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,Greed,5491.768834,170
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,Extreme Greed,1670.012358,64
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,Greed,477.6248299999999,97
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,Extreme Greed,4325.827543,95
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,Greed,3053.31353,35
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,Extreme Greed,1858.7985700000002,21
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,Greed,3894.1050699999996,86
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,Extreme Greed,1418.55293,143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,Greed,-30.7705,5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,Greed,4416.8473,37
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,Extreme Greed,312.130593,55
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,Extreme Greed,2503.747235,45
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,Extreme Greed,8493.192736,109
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,Extreme Greed,8244.241409,137
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,Extreme Greed,1674.715167,24
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,Extreme Greed,8361.086245,79
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,Extreme Greed,26773.771643,287
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,Extreme Greed,19791.026041,180
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,Extreme Greed,6814.825139,82
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,Extreme Greed,4271.886236,67
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,Extreme Greed,9949.501624,117
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,Extreme Greed,2482.9272,42
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,Extreme Greed,3588.179495,42
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,Extreme Greed,3039.166,8
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,Extreme Greed,3400.385378,17
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,Extreme Greed,5509.2545,35
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,Extreme Greed,73.61088,7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,Extreme Greed,1244.6384,6
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,Extreme Greed,842.799493,10
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,Greed,2593.147623,59
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,Extreme Greed,2097.182,23
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,Greed,1297.018477,19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,Extreme Greed,3195.3074,111
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,Extreme Greed,-38.78086,11
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,Extreme Greed,227.85100799999998,10
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,Extreme Greed,1100.57514,45
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,Extreme Greed,2507.122467,48
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,Greed,126.7884,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,Extreme Greed,5296.433789,82
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,Extreme Greed,1218.4267,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,Extreme Greed,2237.798674,93
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,Greed,6621.451755,71
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,Greed,461.97292000000004,43
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,Greed,3774.08872,38
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,Greed,2467.702221,46
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,Greed,2441.4683999999997,14
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,Greed,360.32138,12
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,Neutral,-13.844579999999999,7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,Greed,0.916,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,Greed,0.0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,Greed,1.56576,3
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,Extreme Greed,0.0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,Greed,-1.40304,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,Extreme Greed,0.01574,7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,Extreme Greed,3634.56814,153
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,Greed,1567.4026840000001,23
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,Extreme Greed,323.34897900000016,52
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,Extreme Greed,8276.625256,26
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,Extreme Greed,-33.03286,36
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,Extreme Greed,126.32543000000001,14
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,Extreme Greed,758.93225,10
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,Extreme Greed,3146.294798,67
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,Extreme Greed,2507.193252,115
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,Extreme Greed,13027.2866,235
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,Greed,3509.273443,219
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,Greed,24.404600000000002,8
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,Greed,657.693565,51
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,Greed,3429.9583199999997,53
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,Extreme Greed,11206.706221,232
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,Greed,3710.36178,49
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,Greed,3944.7294389999997,50
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,Greed,104.68064,9
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,Extreme Greed,-3249.381438,33
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,Extreme Greed,16210.341667,409
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,Extreme Greed,548.62199,35
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,Extreme Greed,3540.716915,137
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,Greed,2582.715893,128
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,Greed,1150.332823,37
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,Greed,45.381082,36
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,Greed,5049.257348,134
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,Extreme Greed,6216.099195999999,172
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,Greed,9609.447365,148
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,Fear,14982.681725,351
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,Greed,1985.815595,76
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,Neutral,14.590934,20
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,Neutral,2055.538866,73
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,Fear,2648.450789,58
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,Fear,235.47104,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,Neutral,627.556755,71
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,Fear,990.674468,58
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,Neutral,1053.5230999999999,5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,Neutral,-22303.603584,118
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,Neutral,2390.12335,101
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,Neutral,462.740727,28
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,Neutral,14.54605,5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,Neutral,3112.721339,131
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,Fear,770.462266,221
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,Neutral,1727.154021,69
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,Greed,2720.828056,188
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,Neutral,1437.17482,121
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,Neutral,1001.2053860000001,125
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,Fear,3622.6256409999996,79
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,Extreme Fear,5303.037252,86
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,Fear,948.6016900000001,12
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,Fear,-370.250064,101
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,Extreme Fear,-5843.04,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,Fear,556.480533,18
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,Extreme Fear,23670.188163,170
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,Fear,788.209533,24
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,Neutral,216.69714,20
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,Neutral,500.116094,33
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,Fear,941.32505,15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,Fear,5845.632627,152
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,Fear,82.269533,14
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,Fear,106.886191,43
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,Neutral,646.76766,32
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,Fear,4462.921835,63
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,Neutral,80.95313,26
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,Neutral,520.971268,29
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,Neutral,96.945218,79
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,Fear,133.123947,83
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,Fear,1239.24045,52
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,Fear,90.98474,11
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,Fear,3370.85855,39
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,Extreme Fear,948.85929,43
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,Extreme Fear,1593.7933500000001,15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,Fear,1442.90516,44
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,Fear,1828.36966,40
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,Fear,1208.695445,36
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,Fear,1674.357543,35
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,Fear,471.89234,6
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,Fear,1403.177311,55
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,Fear,-111.77234,52
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,Neutral,2933.203058,327
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,Greed,6439.07977,154
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,Greed,1250.2581989999999,29
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,Greed,1113.013801,99
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,Greed,3291.144446,113
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,Greed,471.712989,83
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,Neutral,728.966777,33
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,Greed,14.21524,4
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,Greed,0.0,4
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,Greed,838.9844760000001,12
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,Greed,0.0,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,Greed,0.0,3
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,Greed,1008.518954,9
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,Greed,937.789615,26
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,Greed,1093.05677,7
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,Extreme Greed,1260.832586,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,Extreme Greed,0.0,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,Greed,0.0,11
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,Greed,0.0,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,Greed,1621.278931,4
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,Greed,1261.448002,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,Extreme Greed,0.0,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,Neutral,-869.145978,2
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,Neutral,0.0,3
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,Fear,1130.350383,6
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,Extreme Fear,246.8944,26
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,Extreme Fear,2975.927732,799
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,Fear,-372.76464,105
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,Fear,2550.108815,279
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,Fear,303.170149,120
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,Neutral,355.09,94
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,Fear,425.687612,34
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,Neutral,119.0,5
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,Extreme Greed,0.0,14
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,Extreme Greed,0.0,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,Greed,453.853206,29
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,Greed,343.092145,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,Greed,768.814445,4
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,Greed,1211.511836,6
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,Greed,306.563532,3
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,Greed,739.18423,3
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,Extreme Greed,-179.521683,6
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,Extreme Greed,-18956.391598000002,29
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,Greed,0.0,26
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,Greed,0.0,22
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,Greed,0.0,17
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,Greed,0.0,7
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,Greed,0.0,37
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,Extreme Greed,0.0,48
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,Greed,0.0,18
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,Greed,0.0,30
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,Fear,13770.715332,119
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,Greed,0.0,45
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,Neutral,0.0,25
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,Neutral,0.0,17
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,Fear,0.0,9
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,Fear,0.0,5
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,Neutral,0.0,87
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,Fear,24.634532000000036,85
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,Neutral,0.0,13
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,Neutral,0.0,23
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,Neutral,-3556.3882559999997,46
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,Neutral,8781.96,311
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,Neutral,35346.87108,179
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,Neutral,0.0,3
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,Neutral,0.0,6
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,Neutral,0.0,13
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,Fear,0.0,17
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,Neutral,0.0,31
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,Greed,0.0,38
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,Neutral,0.0,4
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,Fear,8698.883848,39
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,Extreme Fear,2225.835732,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,Extreme Fear,3309.75,7
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,Fear,0.0,2
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,Fear,0.0,8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,Extreme Fear,6939.47356,16
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,Fear,0.0,12
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,Fear,0.0,38
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,Fear,3677.4965580000003,5
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,Extreme Fear,4297.3227640000005,14
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,Extreme Fear,0.0,8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,Fear,-2493.849701,11
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,Neutral,0.0,37
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,Fear,584.05178,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,Neutral,763.755281,18
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,Fear,8368.226125000001,7
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,Fear,0.0,72
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,Fear,0.0,59
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,Fear,3036.68886,109
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,Neutral,652.062115,12
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,Fear,3082.76165,19
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,Fear,3464.777168,2
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,Neutral,2838.532396,47
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,Neutral,2164.09548,6
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,Neutral,619.572648,1
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,Fear,26714.79759,64
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,Fear,13956.614828,29
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,Fear,19573.830158,86
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,Fear,9683.820194,31
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,Fear,5544.028638,8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,Fear,4004.50286,13
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,Fear,8045.056928,7
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,Fear,0.0,85
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,Fear,4805.345609999999,68
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,Fear,17621.701092,14
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,Extreme Fear,0.0,51
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,Extreme Fear,0.0,8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,Extreme Fear,-4058.8889249999997,54
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,Fear,4596.960442,89
